ID_estudo,Referencia,Questao,Descricao_da_questao,Pontuacao,Justificativa,Evidencia_secao_pagina,Revisor
E74,"Pereira, L.; Parizi, R.; Prestes, M.; Marczak, S.; Conte, T. (2021). Towards an Understanding of Benefits and Challenges in the Use of Design Thinking in Requirements Engineering. The 36th ACM/SIGAPP Symposium on Applied Computing (SAC '21).",AQ8,"As ameaças à validade, limitações ou condições de aplicabilidade são discutidas?",0.5,"Há seção dedicada a limitações que discute explicitamente ameaças à generalização (limitações típicas de estudos qualitativos segundo Singer et al., amostra restrita ao Brasil, respostas que representam a visão do profissional e não da organização, amostras significativas porém não representativas) e condições de aplicabilidade (uso de DT em contextos distintos pelos participantes), mas não adota estrutura formal de ameaças à validade nas quatro dimensões de Wohlin: não são tratadas validade de construto, validade interna (viés do moderador, que é autor do artigo e possui experiência prática em DT, e viés de seleção por snowballing) nem validade de conclusão.","Seção 8 Final Considerations and Limitations, p. 1345; Seção 3.1, p. 1339",
E75,"Amiribesheli, M.; Bouchachia, A. (2016). Towards Dementia-friendly Smart Homes. 2016 IEEE 40th Annual Computer Software and Applications Conference (COMPSAC).",AQ1,O objetivo do estudo está claramente definido?,1,"Objetivos principais enunciados de forma explícita e enumerada ao final da introdução: elicitar requisitos de pessoas com demência vivendo em Smart Homes aplicando ferramentas baseadas na metodologia UCD, desenvolver um protótipo funcional a partir dos requisitos elicitados e avaliar o protótipo para assegurar efeito positivo na experiência dos usuários; objetivo reafirmado no resumo.","Abstract, p. 638; Seção 1 Introduction parágrafo final, p. 639",
E75,"Amiribesheli, M.; Bouchachia, A. (2016). Towards Dementia-friendly Smart Homes. 2016 IEEE 40th Annual Computer Software and Applications Conference (COMPSAC).",AQ2,O contexto de desenvolvimento de software/digital está descrito?,1,"Contexto de desenvolvimento descrito com alto nível de detalhe técnico: arquitetura do sistema na Figura 2, hardware (sensores PIR e contact switch, kit e-health, Raspberry Pi B como gateway com replicação por FTP para máquina de backup) e software (middleware openHAB baseado em OSGi para implementar SOA, kernel em Python com modelo Fuzzy Rule-based, interfaces desenvolvidas em PHP e JavaScript para computadores, tablets e celulares).","Seção 4.1 e Figura 2, p. 641; Seção 5.1 Hardware Components, pp. 642-643; Seção 5.2 Software Components, pp. 643-644",
E75,"Amiribesheli, M.; Bouchachia, A. (2016). Towards Dementia-friendly Smart Homes. 2016 IEEE 40th Annual Computer Software and Applications Conference (COMPSAC).",AQ3,A abordagem de ER é explicitada?,1,"Atividades de ER explicitadas e operacionalizadas: fase 3 do ciclo dedicada à elicitação de requisitos funcionais por reformulação dos cenários em tabelas de casos de uso (um caso de uso por cenário, com título, conceito, racional das reações do sistema, cenário e componentes requeridos, exemplificados nas Tabelas 2 e 3) e elicitação de três requisitos não funcionais (modularidade, distribuição e integração transparente) a partir da análise do feedback dos entrevistados, cada um desdobrado em considerações de projeto.","Seção 2.3 Phase 3, pp. 639-640; Seção 4 Requirements Analysis, p. 641; Tabelas 2 e 3, p. 642; Seção 4.1.1 a 4.1.3, p. 641",
E75,"Amiribesheli, M.; Bouchachia, A. (2016). Towards Dementia-friendly Smart Homes. 2016 IEEE 40th Annual Computer Software and Applications Conference (COMPSAC).",AQ4,A abordagem de design é explicitada?,1,"User-Centred Design é declarado como ponto de vista dominante de desenvolvimento e explicitado em seção própria, com definição ancorada na norma ISO 9241-210 e descrição de como os stakeholders participam de todas as etapas (validação de cenários na coleta, incorporação de solicitações na especificação e no desenvolvimento, validação do sistema pelos formal caregivers na avaliação); as ferramentas de UCD adotadas são nomeadas e detalhadas: cenários, personas e níveis de intervenção.","Seção 3.1 User-Centered Design, p. 640; Seção 3.3 Scenarios, pp. 640-641; Seção 3.2 Intervention Levels, p. 640",
E75,"Amiribesheli, M.; Bouchachia, A. (2016). Towards Dementia-friendly Smart Homes. 2016 IEEE 40th Annual Computer Software and Applications Conference (COMPSAC).",AQ5,A forma de integração entre ER e design é descrita com detalhes suficientes?,1,"Integração descrita como ciclo de desenvolvimento de cinco fases ilustrado na Figura 1, com cadeia rastreável de artefatos: sintomas da literatura filtrados de 25 para 11, transformados em cenários com personas, validados por entrevistas com encenação em casa de bonecas, convertidos em casos de uso que geram requisitos funcionais e componentes de hardware e software, os quais alimentam a arquitetura, o protótipo e a avaliação final com os cuidadores; a Tabela 1 lista os cenários resultantes e o texto explicita o papel das personas na facilitação das entrevistas.","Figura 1 e Seções 2.1 a 2.5, pp. 639-640; Seção 3.3, pp. 640-641; Tabela 1, p. 641; Seção 4, p. 641",
E75,"Amiribesheli, M.; Bouchachia, A. (2016). Towards Dementia-friendly Smart Homes. 2016 IEEE 40th Annual Computer Software and Applications Conference (COMPSAC).",AQ6,"Há evidências empíricas, relato de aplicação ou avaliação da abordagem?",1,"Há aplicação real e avaliação estruturada: protótipo funcional implementado e submetido a avaliação com cinco especialistas geriatras em duas sessões de 45 minutos cada, com questionário aplicado antes e depois da apresentação do sistema, três medidas definidas (importance, difficulty e effect), 84 questões respondidas por participante e resultados quantificados por escores calculados, com queda do escore médio de dificuldade de 15,1 para 5,6 e aumento do escore de efetividade de 16,2 para 16,73; participaram ainda quatro social caregivers e dois psicólogos na validação dos cenários.","Seção 6 Evaluation, pp. 644-645; Seção 6.1 e 6.2, p. 645; Figuras 7 e 8, p. 646; Seção 2.2, p. 639",
E75,"Amiribesheli, M.; Bouchachia, A. (2016). Towards Dementia-friendly Smart Homes. 2016 IEEE 40th Annual Computer Software and Applications Conference (COMPSAC).",AQ7,"Benefícios, limitações ou desafios são relatados?",1,"Benefícios e desafios reportados explicitamente na discussão: identificação de duas falhas fundamentais da elicitação por entrevista direta (pessoas com demência não conseguem expressar todas as necessidades e cuidadores esquecem sintomas), superadas pela abordagem com ferramentas de UCD e gatilhos de criatividade que produziram participação e feedback mais ricos; benefícios de redução drástica da dificuldade do cuidado, papel dos requisitos não funcionais na aceitabilidade do sistema e desafio declarado do reconhecimento de microcontextos em ambiente real.","Seção 7 Discussion, p. 646; Seção 6.2, p. 645",
E75,"Amiribesheli, M.; Bouchachia, A. (2016). Towards Dementia-friendly Smart Homes. 2016 IEEE 40th Annual Computer Software and Applications Conference (COMPSAC).",AQ8,"As ameaças à validade, limitações ou condições de aplicabilidade são discutidas?",0.5,"Não há seção formal de ameaças à validade nem tratamento das quatro dimensões de Wohlin (interna, externa, construto, conclusão); a discussão reconhece limitações relevantes da evidência de forma dispersa (todos os participantes eram formal caregivers, com visão pragmática e sem envolvimento no cotidiano dos pacientes; dificuldade de prever o impacto de longo prazo sem observação em ambiente real; sucesso na detecção de macrocontextos apoiado em dados simulados limpos, sendo o reconhecimento de microcontextos muito mais difícil em cenário real), mas não discute a amostra de apenas cinco avaliadores, o viés de avaliação conduzida pelos próprios autores nem a validade do instrumento de escores adotado.","Seção 7 Discussion, p. 646; Seção 6.1, p. 645; Seção 2.5, p. 640",
E79,"Levy, M.; Krebs, A.; Hadar, I.; Barak, I. (2021). When the Developers Become the (Micro) Crowd: An Educational Case Study on Multidisciplinary Requirements Engineering. 2021 IEEE 29th International Requirements Engineering Conference Workshops (REW).",AQ1,O objetivo do estudo está claramente definido?,1,Objetivo declarado no resumo (examinar a influência do ambiente colaborativo nas atividades de ER das micro-crowds) e operacionalizado em duas questões de pesquisa explícitas sobre como as MCs realizaram ER praticando DT e como a ferramenta colaborativa estruturada fomentou DT na ER.,"Abstract, p. 313; Seção I - Introduction, p. 314",
E79,"Levy, M.; Krebs, A.; Hadar, I.; Barak, I. (2021). When the Developers Become the (Micro) Crowd: An Educational Case Study on Multidisciplinary Requirements Engineering. 2021 IEEE 29th International Requirements Engineering Conference Workshops (REW).",AQ2,O contexto de desenvolvimento de software/digital está descrito?,0.5,"O contexto acadêmico-educacional é bem descrito (Jam week, 700 estudantes de engenharia e design, cinco organizações sociais, plataforma digital Miro e Zoom), mas o desenvolvimento propriamente dito de software não ocorre: as entregas são conceitos de solução apresentados em vídeos de 3 minutos e pôsteres, sem implementação ou projeto técnico de sistema.","Seção I, p. 313-314; Seção IV.A - Context, p. 315",
E79,"Levy, M.; Krebs, A.; Hadar, I.; Barak, I. (2021). When the Developers Become the (Micro) Crowd: An Educational Case Study on Multidisciplinary Requirements Engineering. 2021 IEEE 29th International Requirements Engineering Conference Workshops (REW).",AQ3,A abordagem de ER é explicitada?,1,"A abordagem de ER é nomeada e fundamentada em seção dedicada: MC-based RE (micro-crowd based requirements engineering) como variante gradual de crowd-based RE, com origem, propósito (mitigar baixo engajamento da crowd) e a adaptação proposta neste estudo (MCs de desenvolvedores multidisciplinares em vez de MCs de usuários finais).","Seção II - Micro-Crowd-Based Requirements Engineering, p. 314",
E79,"Levy, M.; Krebs, A.; Hadar, I.; Barak, I. (2021). When the Developers Become the (Micro) Crowd: An Educational Case Study on Multidisciplinary Requirements Engineering. 2021 IEEE 29th International Requirements Engineering Conference Workshops (REW).",AQ4,A abordagem de design é explicitada?,1,"Design Thinking é explicitado em seção própria sob três perspectivas (mindset, processo e toolbox), com as etapas efetivamente praticadas (Empathy, Define, Ideate, Prototype) e as ferramentas empregadas: persona, empathy map com as quatro categorias Says/Does/Thinks/Feels, brainstorming divergente-convergente e prototipação.","Seção III - Design Thinking, p. 315; Seção IV.A, p. 315",
E79,"Levy, M.; Krebs, A.; Hadar, I.; Barak, I. (2021). When the Developers Become the (Micro) Crowd: An Educational Case Study on Multidisciplinary Requirements Engineering. 2021 IEEE 29th International Requirements Engineering Conference Workshops (REW).",AQ5,A forma de integração entre ER e design é descrita com detalhes suficientes?,0.5,"A integração é descrita no nível do processo (as etapas de DT no quadro colaborativo servem como veículo das atividades de ER das MCs e o modelo de parallel MC-based RE generaliza o arranjo), mas a descrição de como as necessidades levantadas foram convertidas em requisitos permanece superficial: afirma-se que o processo ajudou a extrair os elementos básicos das necessidades e a identificar requisitos, sem detalhar artefatos, notação ou procedimento de especificação.","Seção IV.C, p. 315; Seção IV.D, p. 317-318; Seção V - Parallel MC-Based RE, p. 318",
E79,"Levy, M.; Krebs, A.; Hadar, I.; Barak, I. (2021). When the Developers Become the (Micro) Crowd: An Educational Case Study on Multidisciplinary Requirements Engineering. 2021 IEEE 29th International Requirements Engineering Conference Workshops (REW).",AQ6,"Há evidências empíricas, relato de aplicação ou avaliação da abordagem?",1,"Há aplicação real em evento de quatro dias com 700 estudantes, cinco organizações sociais e MCs de 5-6 grupos cada, com método de pesquisa declarado (estudo de caso com análise qualitativa dos dados registrados nos quadros online das equipes) e apresentação de dados primários extraídos das notas dos participantes e dos relatos diários.","Seção IV.B - Research method, p. 315; Seção IV.D, p. 315 e 318",
